"title","link","processed_title","title_wordcnt","remove"
"
		                                        Olivia Wilde to make her Broadway debut in play of '1984'
		                                    ","http://abcnews.go.com/Entertainment/wireStory/olivia-wilde-make-broadway-debut-play-1984-46542925","		                                        olivia wilde  make  broadway debut  play  1984		                                    ",11,FALSE
"
		                                        Centennial of US entrance into WWI lures visitors to museum
		                                    ","http://abcnews.go.com/Lifestyle/wireStory/centennial-us-entrance-wwi-lures-visitors-museum-46543514","		                                        centennial  us entrance  wwi lures visitors  museum		                                    ",10,FALSE
"
	                                        Golden retriever learns to catch with spaghetti taco
	                                    ","javascript:void(0);","	                                        golden retriever learns  catch  spaghetti taco	                                    ",8,FALSE
"Storm chasers berated by their peers after driving into a tornado on purpose","https://www.washingtonpost.com/news/capital-weather-gang/wp/2017/04/03/storm-chasers-drove-into-a-tornado-on-purpose-then-their-peers-berated-them/","storm chasers berated   peers  driving   tornado  purpose",13,FALSE
"These photos show what it’s like being a child bride in the country of Georgia","https://www.washingtonpost.com/news/in-sight/wp/2017/04/03/these-photos-show-what-its-like-being-a-child-bride-in-the-country-of-georgia/"," photos show  it’s like   child bride   country  georgia",15,FALSE
"The government’s struggle to hold opioid manufacturers accountable","http://www.washingtonpost.com/graphics/investigations/dea-mallinckrodt/"," government’s struggle  hold opioid manufacturers accountable",8,FALSE
"Here’s what we know so far about Team Trump’s ties to Russian interests","http://www.washingtonpost.com/graphics/national/trump-russia/","here’s   know  far  team trump’s ties  russian interests",13,FALSE
" Tesla Model 3 »
","/news/section?cf=all&hl=en&pz=1&ned=us&q=Tesla+Model+3&ict=clu_bl"," tesla model 3��",4,FALSE
"Images that show another side of science","https://www.theguardian.com/science/gallery/2017/apr/03/from-eureka-to-equipment-images-that-show-another-side-of-science-in-pictures-epsrc-photo-competition-2017","images  show another side  science",7,FALSE
"Royal gifts and pink flamingos","https://www.theguardian.com/news/gallery/2017/apr/03/best-photos-of-the-day-royal-gifts-and-pink-flamingos","royal gifts  pink flamingos",5,FALSE
"Sumatran elephants: a fragile future","https://www.theguardian.com/environment/gallery/2017/apr/03/sumatran-elephants-a-fragile-future-in-pictures","sumatran elephants  fragile future",5,FALSE
"Putting a full stop to bad grammar on store signs","https://www.theguardian.com/education/2017/apr/03/banksy-of-punctuation-puts-full-stop-bad-grammar-bristol","putting  full stop  bad grammar  store signs",10,FALSE
"Actor sues London Fields producer over body-double sex scenes","https://www.theguardian.com/film/2017/apr/03/amber-heard-sues-london-fields-producer-sex-scene-christopher-hanley","actor sues london fields producer  bodydouble sex scenes",9,FALSE
"Doris Day turns 95 – two years earlier than planned","https://www.theguardian.com/film/2017/apr/03/doris-day-turns-95-two-years-earlier-than-planned","doris day turns 95 – two years earlier  planned",10,FALSE
"When Can My Child Mow the Lawn?","https://www.wsj.com/articles/when-can-my-child-mow-the-lawn-1491232167"," can  child mow  lawn",7,FALSE
"Student Debt Is Holding Down Home-Ownership Rates","https://www.wsj.com/articles/student-debt-may-prevent-some-americans-from-buying-homes-1491230359","student debt  holding  homeownership rates",7,FALSE
"Kushner Flies to Iraq for Briefing on Anti-ISIS Strategy","https://www.wsj.com/articles/trumps-son-in-law-arrives-in-iraq-with-top-u-s-military-officer-1491219732","kushner flies  iraq  briefing  antiisis strategy",9,FALSE
"Trump, Welcoming Egypt’s Sisi, Says ‘We Agree on So Many Things’","https://www.wsj.com/articles/trump-welcoming-egypts-sisi-says-we-agree-on-so-many-things-1491239938","trump welcoming egypt’s sisi says ‘ agree   many things’",11,FALSE
"S&P Cuts South Africa Rating to Junk","https://www.wsj.com/articles/south-africas-credit-rating-cut-to-junk-status-by-s-p-1491237951","sp cuts south africa rating  junk",7,FALSE
"New York State Budget Deal Remains Elusive; Emergency Legislation Passes","https://www.wsj.com/articles/new-york-state-budget-deal-remains-elusive-1491257920","new york state budget deal remains elusive emergency legislation passes",10,FALSE
"Montana Diocese Seeks Chapter 11 Protection to Address Abuse Claims","https://www.wsj.com/articles/montana-diocese-seeks-chapter-11-protection-to-address-abuse-claims-1491002905","montana diocese seeks chapter 11 protection  address abuse claims",10,FALSE
"The rising civilian death toll in the campaign against...","/opinion/editorials/la-ed-isis-trump-20170331-story.html#nt=barker&bn=Barker%2006%20-%20In%20Case%20You%20Missed%20It"," rising civilian death toll   campaign ",9,FALSE
"From the mellow, little Mexican island of Holbox, travelers head out to swim with the world's largest fish","/travel/la-tr-holbox-whale-shark-20170221-story.html#nt=oft02a-20la1","  mellow little mexican island  holbox travelers head   swim   worlds largest fish",18,FALSE
"
		                                        Pa. couple pranks mailman with extra-long envelope
		                                    ","http://abcnews.go.com/Lifestyle/couple-pennsylvania-pranks-mailman-extra-long-envelope/story?id=46527408","		                                        pa couple pranks mailman  extralong envelope		                                    ",7,FALSE
"
		                                        Thompson loses ANA Inspiration after day-old penalty
		                                    ","http://abcnews.go.com/Sports/wireStory/ryu-wins-ana-inspiration-playoff-thompsons-penalty-46534167","		                                        thompson loses ana inspiration  dayold penalty		                                    ",7,FALSE
"
		                                        Twin toddlers re-enact their favorite scene from 'Frozen'
		                                    ","http://abcnews.go.com/Lifestyle/twin-toddlers-reenact-favorite-scene-frozen/story?id=46525478","		                                        twin toddlers reenact  favorite scene  frozen		                                    ",8,FALSE
"
		                                        London attack victim stands on her own after broken leg
		                                    ","http://abcnews.go.com/US/wireStory/london-attack-victim-stands-broken-leg-46516315","		                                        london attack victim stands     broken leg		                                    ",10,FALSE
"
		                                        Barbershop finds success in out-of-the-box idea to get kids reading
		                                    ","http://abcnews.go.com/US/barbershop-finds-success-box-idea-kids-reading/story?id=46502311","		                                        barbershop finds success  outofthebox idea  get kids reading		                                    ",10,FALSE
"
		                                        Girl with rare, severe face cancer sparks emotion in 'hope' photo campaign
		                                    ","http://abcnews.go.com/Lifestyle/girl-rare-severe-face-cancer-sparks-emotion-hope/story?id=46466959","		                                        girl  rare severe face cancer sparks emotion  hope photo campaign		                                    ",12,FALSE
"
	                                        Officers come to the rescue when dad can't make daddy-daughter dance
	                                    ","javascript:void(0);","	                                        officers come   rescue  dad cant make daddydaughter dance	                                    ",11,FALSE
"A look inside the Obamas’ Kalorama home","https://www.washingtonpost.com/realestate/a-look-inside-the-obamas-kalorama-home/2017/03/27/2bdb77f2-0e6a-11e7-9d5a-a83e627dc120_gallery.html"," look inside  obamas’ kalorama home",7,FALSE
"Highlights from the 2017 Academy of Country Music Awards","https://www.washingtonpost.com/lifestyle/highlights-from-the-2017-academy-of-country-music-awards/2017/04/03/08aeabb8-1861-11e7-855e-4824bbb5d748_gallery.html","highlights   2017 academy  country music awards",9,FALSE
"Here are 22 of the week’s best photos","https://www.washingtonpost.com/world/here-are-22-of-the-weeks-best-photos/2017/03/31/494d66ba-118f-11e7-9b0d-d27c98455440_gallery.html","  22   week’s best photos",8,FALSE
" What we know about the Paris airport attack ","","   know   paris airport attack ",8,FALSE
"Star compares Trump to Nixon in Watergate warning","https://www.theguardian.com/film/2017/apr/03/robert-redford-trump-nixon-watergate-washington-post-all-the-presidents-men","star compares trump  nixon  watergate warning",8,FALSE
"Video Visits at New Jersey Jails Spark Controversy","https://www.wsj.com/articles/video-visits-at-new-jersey-jails-spark-controversy-1491258888","video visits  new jersey jails spark controversy",8,FALSE
"Mike Flynn Didn’t Disclose Russian-Linked Payments in Initial Document","https://www.wsj.com/articles/mike-flynn-didnt-disclose-russian-linked-payments-in-initial-document-1491159433","mike flynn didn’t disclose russianlinked payments  initial document",9,FALSE
"Dodd-Frank Overhaul Vote Unlikely Before Summer, Lawmaker Says","https://www.wsj.com/articles/dodd-frank-overhaul-vote-unlikely-before-summer-lawmaker-says-1491245784","doddfrank overhaul vote unlikely  summer lawmaker says",8,FALSE
"Trump Administration Reopens H-1B Program, With a Twist","https://www.wsj.com/articles/trump-administration-reopens-h-1b-program-with-a-twist-1491256323","trump administration reopens h1b program   twist",8,FALSE
"Rethinking the Widely Held 2% Inflation Target","https://www.wsj.com/articles/rethinking-the-widely-held-2-inflation-target-1491138003","rethinking  widely held 2 inflation target",7,FALSE
"Fed Readies Plan to Start Winding Down Huge Portfolio","https://www.wsj.com/articles/federal-reserve-readies-plan-for-balance-sheet-1491000013","fed readies plan  start winding  huge portfolio",9,FALSE
"U.S. Factory Activity Continued to Expand in March","https://www.wsj.com/articles/u-s-factory-activity-continued-to-expand-in-march-1491229417","us factory activity continued  expand  march",8,FALSE
"Mylan Hit With Lawsuit Alleging It Overcharged EpiPen Patients","https://www.wsj.com/articles/mylan-hit-with-lawsuit-alleging-it-overcharged-epipen-patients-1491244133","mylan hit  lawsuit alleging  overcharged epipen patients",9,FALSE
"Trudeau ‘Not Pleased’ With Bombardier Executive Pay","https://www.wsj.com/articles/trudeau-not-pleased-with-bombardier-executive-pay-packages-1491257351","trudeau ‘ pleased’  bombardier executive pay",7,FALSE
